neighborhood,rec_id,year,population
Lakeside Park,HRACE2UP,2010,126
Lakeside Park,HRACEBAS,2010,1619
Lakeside Park,H1RACE,2010,1493
Lakeside Park,HADRBASE,2010,986
Lakeside Park,HAD1RACE,2010,945
Lakeside Park,U18RBASE,2010,1414
Lakeside Park,NONHISP,2019,3671
Las Vistas,WHITE,2019,1600
Las Vistas,BLACK,2019,250
Las Vistas,AMERIND,2019,131
Las Vistas,ASIAN,2019,43
Las Vistas,PACIFIC,2019,1
Las Vistas,OTHRACE,2019,1040
Las Vistas,RACE2UP,2019,190
Las Vistas,HISPPOP,2019,2647
Las Vistas,MINORITY,2019,3020
Las Vistas,WHITE,2010,1626
Las Vistas,BLACK,2010,258
Las Vistas,AMERIND,2010,130
Las Vistas,ASIAN,2010,39
Las Vistas,PACIFIC,2010,1
Las Vistas,OTHRACE,2010,973
Las Vistas,RACE2UP,2010,186
Las Vistas,HISPPOP,2010,2538
Las Vistas,MINORITY,2010,2915
Las Vistas,DIVINDX,2010,82.3
Las Vistas,HISPWHT,2019,1364
Las Vistas,HISPBLK,2019,14
Las Vistas,HISPAI,2019,70
Las Vistas,HISPASN,2019,2
Las Vistas,HISPPI,2019,0
Las Vistas,HISPOTH,2019,1036
Las Vistas,HISPMLT,2019,160
Las Vistas,HWHITE,2010,1328
Las Vistas,HBLACK,2010,14
Las Vistas,HAMERIND,2010,67
Las Vistas,HASIAN,2010,2
Las Vistas,HPACIFIC,2010,0
Las Vistas,HOTHRACE,2010,969
Las Vistas,HRACE2UP,2010,158
Las Vistas,HRACEBAS,2010,2538
Las Vistas,H1RACE,2010,2380
Las Vistas,HADRBASE,2010,1593
Las Vistas,HAD1RACE,2010,1504
Las Vistas,U18RBASE,2010,1134
Las Vistas,NONHISP,2019,609
Limberlost,WHITE,2019,2422
Limberlost,BLACK,2019,187
Limberlost,AMERIND,2019,150
Limberlost,ASIAN,2019,208
Limberlost,PACIFIC,2019,12
Limberlost,OTHRACE,2019,621
Limberlost,RACE2UP,2019,199
Limberlost,HISPPOP,2019,1659
Limberlost,MINORITY,2019,2190
Limberlost,WHITE,2010,2399
Limberlost,BLACK,2010,162
Limberlost,AMERIND,2010,129
Limberlost,ASIAN,2010,165
Limberlost,PACIFIC,2010,10
Limberlost,OTHRACE,2010,494
Limberlost,RACE2UP,2010,164
Limberlost,HISPPOP,2010,1344
Limberlost,MINORITY,2010,1789
Limberlost,DIVINDX,2010,75.2
Limberlost,HISPWHT,2019,813
Limberlost,HISPBLK,2019,33
Limberlost,HISPAI,2019,51
Limberlost,HISPASN,2019,11
Limberlost,HISPPI,2019,4
Limberlost,HISPOTH,2019,621
Limberlost,HISPMLT,2019,126
Limberlost,HWHITE,2010,665
Limberlost,HBLACK,2010,27
Limberlost,HAMERIND,2010,42
Limberlost,HASIAN,2010,9
Limberlost,HPACIFIC,2010,3
Limberlost,HOTHRACE,2010,494
Limberlost,HRACE2UP,2010,104
Limberlost,HRACEBAS,2010,1344
Limberlost,H1RACE,2010,1240
Limberlost,HADRBASE,2010,881
Limberlost,HAD1RACE,2010,828
Limberlost,U18RBASE,2010,767
Limberlost,NONHISP,2019,2140
Garden District,WHITE,2019,4551
Garden District,BLACK,2019,444
Garden District,AMERIND,2019,192
Garden District,ASIAN,2019,267
Garden District,PACIFIC,2019,12
Garden District,OTHRACE,2019,819
Garden District,RACE2UP,2019,356
Garden District,HISPPOP,2019,2247
Garden District,MINORITY,2019,3213
Garden District,WHITE,2010,4775
Garden District,BLACK,2010,395
Garden District,AMERIND,2010,167
Garden District,ASIAN,2010,217
Garden District,PACIFIC,2010,12
Garden District,OTHRACE,2010,681
Garden District,RACE2UP,2010,307
Garden District,HISPPOP,2010,1905
Garden District,MINORITY,2010,2743
Garden District,DIVINDX,2010,68.5
Garden District,HISPWHT,2019,1122
Garden District,HISPBLK,2019,37
Garden District,HISPAI,2019,91
Garden District,HISPASN,2019,13
Garden District,HISPPI,2019,0
Garden District,HISPOTH,2019,812
Garden District,HISPMLT,2019,171
Garden District,HWHITE,2010,964
Garden District,HBLACK,2010,30
Garden District,HAMERIND,2010,77
Garden District,HASIAN,2010,12
Garden District,HPACIFIC,2010,0
Garden District,HOTHRACE,2010,674
Garden District,HRACE2UP,2010,148
Garden District,HRACEBAS,2010,1905
Garden District,H1RACE,2010,1757
Garden District,HADRBASE,2010,1242
Garden District,HAD1RACE,2010,1158
Garden District,U18RBASE,2010,1466
Garden District,NONHISP,2019,4394
Midvale Park,WHITE,2019,7464
Midvale Park,BLACK,2019,546
Midvale Park,AMERIND,2019,702
Midvale Park,ASIAN,2019,178
Midvale Park,PACIFIC,2019,26
Midvale Park,OTHRACE,2019,5036
Midvale Park,RACE2UP,2019,614
Midvale Park,HISPPOP,2019,11553
Midvale Park,MINORITY,2019,12774
Midvale Park,WHITE,2010,7268
Midvale Park,BLACK,2010,518
Midvale Park,AMERIND,2010,663
Midvale Park,ASIAN,2010,155
Midvale Park,PACIFIC,2010,25
Midvale Park,OTHRACE,2010,4443
Midvale Park,RACE2UP,2010,563
Midvale Park,HISPPOP,2010,10369
Midvale Park,MINORITY,2010,11523
Midvale Park,DIVINDX,2010,81.7
Midvale Park,HISPWHT,2019,5674
Midvale Park,HISPBLK,2019,123
Midvale Park,HISPAI,2019,246
Midvale Park,HISPASN,2019,24
Midvale Park,HISPPI,2019,8
Midvale Park,HISPOTH,2019,5027
Midvale Park,HISPMLT,2019,452
Midvale Park,HWHITE,2010,5156
Midvale Park,HBLACK,2010,110
Midvale Park,HAMERIND,2010,224
Midvale Park,HASIAN,2010,22
Midvale Park,HPACIFIC,2010,7
Midvale Park,HOTHRACE,2010,4433
Midvale Park,HRACE2UP,2010,416
Midvale Park,HRACEBAS,2010,10368
Midvale Park,H1RACE,2010,9953
Midvale Park,HADRBASE,2010,6493
Midvale Park,HAD1RACE,2010,6271
Midvale Park,U18RBASE,2010,4565
Midvale Park,NONHISP,2019,3012
Miracle Manor,WHITE,2019,2279
Miracle Manor,BLACK,2019,129
Miracle Manor,AMERIND,2019,180
Miracle Manor,ASIAN,2019,110
Miracle Manor,PACIFIC,2019,24
Miracle Manor,OTHRACE,2019,649
Miracle Manor,RACE2UP,2019,167
Miracle Manor,HISPPOP,2019,2293
Miracle Manor,MINORITY,2019,2678
Miracle Manor,WHITE,2010,2106
Miracle Manor,BLACK,2010,111
Miracle Manor,AMERIND,2010,162
Miracle Manor,ASIAN,2010,88
Miracle Manor,PACIFIC,2010,19
Miracle Manor,OTHRACE,2010,532
Miracle Manor,RACE2UP,2010,139
Miracle Manor,HISPPOP,2010,1901
Miracle Manor,MINORITY,2010,2229
Miracle Manor,DIVINDX,2010,76.6
Miracle Manor,HISPWHT,2019,1419
Miracle Manor,HISPBLK,2019,27
Miracle Manor,HISPAI,2019,70
Miracle Manor,HISPASN,2019,7
Miracle Manor,HISPPI,2019,5
Miracle Manor,HISPOTH,2019,647
Miracle Manor,HISPMLT,2019,118
Miracle Manor,HWHITE,2010,1178
Miracle Manor,HBLACK,2010,22
Miracle Manor,HAMERIND,2010,61
Miracle Manor,HASIAN,2010,6
Miracle Manor,HPACIFIC,2010,5
Miracle Manor,HOTHRACE,2010,530
Miracle Manor,HRACE2UP,2010,99
Miracle Manor,HRACEBAS,2010,1901
Miracle Manor,H1RACE,2010,1802
Miracle Manor,HADRBASE,2010,1260
Miracle Manor,HAD1RACE,2010,1198
Miracle Manor,U18RBASE,2010,820
Miracle Manor,NONHISP,2019,1245
Miramonte,WHITE,2019,2454
Miramonte,BLACK,2019,239
Miramonte,AMERIND,2019,115
Miramonte,ASIAN,2019,179
Miramonte,PACIFIC,2019,10
Miramonte,OTHRACE,2019,341
Miramonte,RACE2UP,2019,230
Miramonte,HISPPOP,2019,971
Miramonte,MINORITY,2019,1594
Miramonte,WHITE,2010,2565
Miramonte,BLACK,2010,212
Miramonte,AMERIND,2010,102
Miramonte,ASIAN,2010,143
Miramonte,PACIFIC,2010,9
Miramonte,OTHRACE,2010,279
Miramonte,RACE2UP,2010,195
Miramonte,HISPPOP,2010,807
Miramonte,MINORITY,2010,1344
Miramonte,DIVINDX,2010,65
Miramonte,HISPWHT,2019,480
Miramonte,HISPBLK,2019,20
Miramonte,HISPAI,2019,28
Miramonte,HISPASN,2019,9
Miramonte,HISPPI,2019,1
Miramonte,HISPOTH,2019,332
Miramonte,HISPMLT,2019,100
Miramonte,HWHITE,2010,403
Miramonte,HBLACK,2010,16
Miramonte,HAMERIND,2010,24
Miramonte,HASIAN,2010,8
Miramonte,HPACIFIC,2010,1
Miramonte,HOTHRACE,2010,269
Miramonte,HRACE2UP,2010,86
Miramonte,HRACEBAS,2010,807
Miramonte,H1RACE,2010,721
Miramonte,HADRBASE,2010,578
Miramonte,HAD1RACE,2010,534
Miramonte,U18RBASE,2010,536
Miramonte,NONHISP,2019,2597
Mitman,WHITE,2019,975
Mitman,BLACK,2019,65
Mitman,AMERIND,2019,23
Mitman,ASIAN,2019,45
Mitman,PACIFIC,2019,2
Mitman,OTHRACE,2019,110
Mitman,RACE2UP,2019,55
Mitman,HISPPOP,2019,346
Mitman,MINORITY,2019,496
Mitman,WHITE,2010,961
Mitman,BLACK,2010,56
Mitman,AMERIND,2010,20
Mitman,ASIAN,2010,33
Mitman,PACIFIC,2010,1
Mitman,OTHRACE,2010,86
Mitman,RACE2UP,2010,44
Mitman,HISPPOP,2010,275
Mitman,MINORITY,2010,397
Mitman,DIVINDX,2010,58.4
Mitman,HISPWHT,2019,196
Mitman,HISPBLK,2019,7
Mitman,HISPAI,2019,11
Mitman,HISPASN,2019,1
Mitman,HISPPI,2019,0
Mitman,HISPOTH,2019,109
Mitman,HISPMLT,2019,23
Mitman,HWHITE,2010,157
Mitman,HBLACK,2010,6
Mitman,HAMERIND,2010,9
Mitman,HASIAN,2010,0
Mitman,HPACIFIC,2010,0
Mitman,HOTHRACE,2010,84
Mitman,HRACE2UP,2010,18
Mitman,HRACEBAS,2010,274
Mitman,H1RACE,2010,256
Mitman,HADRBASE,2010,196
Mitman,HAD1RACE,2010,185
Mitman,U18RBASE,2010,204
Mitman,NONHISP,2019,928
Mortimore,WHITE,2019,703
Mortimore,BLACK,2019,117
Mortimore,AMERIND,2019,41
Mortimore,ASIAN,2019,39
Mortimore,PACIFIC,2019,2
Mortimore,OTHRACE,2019,302
Mortimore,RACE2UP,2019,68
Mortimore,HISPPOP,2019,879
Mortimore,MINORITY,2019,1057
Mortimore,WHITE,2010,705
Mortimore,BLACK,2010,114
Mortimore,AMERIND,2010,39
Mortimore,ASIAN,2010,35
Mortimore,PACIFIC,2010,2
Mortimore,OTHRACE,2010,269
Mortimore,RACE2UP,2010,63
Mortimore,HISPPOP,2010,799
Mortimore,MINORITY,2010,970
Mortimore,DIVINDX,2010,81.5
Mortimore,HISPWHT,2019,488
Mortimore,HISPBLK,2019,11
Mortimore,HISPAI,2019,28
Mortimore,HISPASN,2019,0
Mortimore,HISPPI,2019,0
Mortimore,HISPOTH,2019,300
Mortimore,HISPMLT,2019,51
Mortimore,HWHITE,2010,447
Mortimore,HBLACK,2010,10
Mortimore,HAMERIND,2010,27
Mortimore,HASIAN,2010,0
Mortimore,HPACIFIC,2010,0
Mortimore,HOTHRACE,2010,267
Mortimore,HRACE2UP,2010,48
Mortimore,HRACEBAS,2010,799
Mortimore,H1RACE,2010,751
Mortimore,HADRBASE,2010,486
Mortimore,HAD1RACE,2010,465
Mortimore,U18RBASE,2010,418
Mortimore,NONHISP,2019,393
Mountain First Avenue,WHITE,2019,1028
Mountain First Avenue,BLACK,2019,46
Mountain First Avenue,AMERIND,2019,45
Mountain First Avenue,ASIAN,2019,87
Mountain First Avenue,PACIFIC,2019,2
Mountain First Avenue,OTHRACE,2019,111
Mountain First Avenue,RACE2UP,2019,53
Mountain First Avenue,HISPPOP,2019,380
Mountain First Avenue,MINORITY,2019,570
Mountain First Avenue,WHITE,2010,1077
Mountain First Avenue,BLACK,2010,42
Mountain First Avenue,AMERIND,2010,40
Mountain First Avenue,ASIAN,2010,70
Mountain First Avenue,PACIFIC,2010,2
Mountain First Avenue,OTHRACE,2010,91
Mountain First Avenue,RACE2UP,2010,45
Mountain First Avenue,HISPPOP,2010,318
Mountain First Avenue,MINORITY,2010,481
Mountain First Avenue,DIVINDX,2010,59.8
Mountain First Avenue,HISPWHT,2019,227
Mountain First Avenue,HISPBLK,2019,4
Mountain First Avenue,HISPAI,2019,18
Mountain First Avenue,HISPASN,2019,2
Mountain First Avenue,HISPPI,2019,0
Mountain First Avenue,HISPOTH,2019,109
Mountain First Avenue,HISPMLT,2019,20
Mountain First Avenue,HWHITE,2010,191
Mountain First Avenue,HBLACK,2010,3
Mountain First Avenue,HAMERIND,2010,16
Mountain First Avenue,HASIAN,2010,2
Mountain First Avenue,HPACIFIC,2010,0
Mountain First Avenue,HOTHRACE,2010,89
Mountain First Avenue,HRACE2UP,2010,17
Mountain First Avenue,HRACEBAS,2010,318
Mountain First Avenue,H1RACE,2010,301
Mountain First Avenue,HADRBASE,2010,257
Mountain First Avenue,HAD1RACE,2010,245
Mountain First Avenue,U18RBASE,2010,143
Mountain First Avenue,NONHISP,2019,992
Mountain View,WHITE,2019,965
Mountain View,BLACK,2019,84
Mountain View,AMERIND,2019,51
Mountain View,ASIAN,2019,51
Mountain View,PACIFIC,2019,3
Mountain View,OTHRACE,2019,236
Mountain View,RACE2UP,2019,82
Mountain View,HISPPOP,2019,632
Mountain View,MINORITY,2019,815
Mountain View,WHITE,2010,938
Mountain View,BLACK,2010,71
Mountain View,AMERIND,2010,42
Mountain View,ASIAN,2010,39
Mountain View,PACIFIC,2010,3
Mountain View,OTHRACE,2010,183
Mountain View,RACE2UP,2010,67
Mountain View,HISPPOP,2010,501
Mountain View,MINORITY,2010,653
Mountain View,DIVINDX,2010,73.8
Mountain View,HISPWHT,2019,308
Mountain View,HISPBLK,2019,15
Mountain View,HISPAI,2019,28
Mountain View,HISPASN,2019,1
Mountain View,HISPPI,2019,1
Mountain View,HISPOTH,2019,235
Mountain View,HISPMLT,2019,44
Mountain View,HWHITE,2010,247
Mountain View,HBLACK,2010,12
Mountain View,HAMERIND,2010,22
Mountain View,HASIAN,2010,1
Mountain View,HPACIFIC,2010,1
Mountain View,HOTHRACE,2010,182
Mountain View,HRACE2UP,2010,36
Mountain View,HRACEBAS,2010,501
Mountain View,H1RACE,2010,465
Mountain View,HADRBASE,2010,324
Mountain View,HAD1RACE,2010,307
Mountain View,U18RBASE,2010,316
Mountain View,NONHISP,2019,841
Myers,WHITE,2019,2631
Myers,BLACK,2019,551
Myers,AMERIND,2019,140
Myers,ASIAN,2019,174
Myers,PACIFIC,2019,18
Myers,OTHRACE,2019,1384
Myers,RACE2UP,2019,349
Myers,HISPPOP,2019,2852
Myers,MINORITY,2019,3774
Myers,WHITE,2010,2799
Myers,BLACK,2010,544
Myers,AMERIND,2010,134
Myers,ASIAN,2010,149
Myers,PACIFIC,2010,18
Myers,OTHRACE,2010,1239
Myers,RACE2UP,2010,321
Myers,HISPPOP,2010,2586
Myers,MINORITY,2010,3469
Myers,DIVINDX,2010,84.9
Myers,HISPWHT,2019,1157
Myers,HISPBLK,2019,47
Myers,HISPAI,2019,45
Myers,HISPASN,2019,6
Myers,HISPPI,2019,3
Myers,HISPOTH,2019,1379
Myers,HISPMLT,2019,213
Myers,HWHITE,2010,1065
Myers,HBLACK,2010,44
Myers,HAMERIND,2010,40
Myers,HASIAN,2010,5
Myers,HPACIFIC,2010,3
Myers,HOTHRACE,2010,1234
Myers,HRACE2UP,2010,194
Myers,HRACEBAS,2010,2585
Myers,H1RACE,2010,2392
Myers,HADRBASE,2010,1626
Myers,HAD1RACE,2010,1530
Myers,U18RBASE,2010,1561
Myers,NONHISP,2019,2396
Naylor,WHITE,2019,581
Naylor,BLACK,2019,85
Naylor,AMERIND,2019,47
Naylor,ASIAN,2019,46
Naylor,PACIFIC,2019,0
Naylor,OTHRACE,2019,273
Naylor,RACE2UP,2019,82
Naylor,HISPPOP,2019,636
Naylor,MINORITY,2019,811
Naylor,WHITE,2010,604
Naylor,BLACK,2010,81
Naylor,AMERIND,2010,44
Naylor,ASIAN,2010,39
Naylor,PACIFIC,2010,0
Naylor,OTHRACE,2010,237
Naylor,RACE2UP,2010,74
Naylor,HISPPOP,2010,563
Naylor,MINORITY,2010,724
Naylor,DIVINDX,2010,83.9
Naylor,HISPWHT,2019,278
Naylor,HISPBLK,2019,2
Naylor,HISPAI,2019,20
Naylor,HISPASN,2019,0
Naylor,HISPPI,2019,0
Naylor,HISPOTH,2019,273
Naylor,HISPMLT,2019,63
Naylor,HWHITE,2010,249
Naylor,HBLACK,2010,2
Naylor,HAMERIND,2010,18
Naylor,HASIAN,2010,0
Naylor,HPACIFIC,2010,0
Naylor,HOTHRACE,2010,237
Naylor,HRACE2UP,2010,57
Naylor,HRACEBAS,2010,563
Naylor,H1RACE,2010,506
Naylor,HADRBASE,2010,364
Naylor,HAD1RACE,2010,335
Naylor,U18RBASE,2010,306
Naylor,NONHISP,2019,478
North Dodge,WHITE,2019,1358
North Dodge,BLACK,2019,213
North Dodge,AMERIND,2019,110
North Dodge,ASIAN,2019,26
North Dodge,PACIFIC,2019,13
North Dodge,OTHRACE,2019,343
North Dodge,RACE2UP,2019,172
North Dodge,HISPPOP,2019,828
North Dodge,MINORITY,2019,1234
North Dodge,WHITE,2010,1384
North Dodge,BLACK,2010,188
North Dodge,AMERIND,2010,97
North Dodge,ASIAN,2010,21
North Dodge,PACIFIC,2010,12
North Dodge,OTHRACE,2010,280
North Dodge,RACE2UP,2010,146
North Dodge,HISPPOP,2010,684
North Dodge,MINORITY,2010,1039
North Dodge,DIVINDX,2010,75.6
North Dodge,HISPWHT,2019,357
North Dodge,HISPBLK,2019,13
North Dodge,HISPAI,2019,25
North Dodge,HISPASN,2019,1
North Dodge,HISPPI,2019,9
North Dodge,HISPOTH,2019,341
North Dodge,HISPMLT,2019,83
North Dodge,HWHITE,2010,296
North Dodge,HBLACK,2010,11
North Dodge,HAMERIND,2010,21
North Dodge,HASIAN,2010,1
North Dodge,HPACIFIC,2010,8
North Dodge,HOTHRACE,2010,277
North Dodge,HRACE2UP,2010,71
North Dodge,HRACEBAS,2010,685
North Dodge,H1RACE,2010,613
North Dodge,HADRBASE,2010,460
North Dodge,HAD1RACE,2010,423
North Dodge,U18RBASE,2010,444
North Dodge,NONHISP,2019,1407
North University,WHITE,2019,1443
North University,BLACK,2019,32
North University,AMERIND,2019,27
North University,ASIAN,2019,347
North University,PACIFIC,2019,0
North University,OTHRACE,2019,112
North University,RACE2UP,2019,71
North University,HISPPOP,2019,322
North University,MINORITY,2019,776
North University,WHITE,2010,1573
North University,BLACK,2010,29
North University,AMERIND,2010,25
North University,ASIAN,2010,286
North University,PACIFIC,2010,0
North University,OTHRACE,2010,94
North University,RACE2UP,2010,62
North University,HISPPOP,2010,273
North University,MINORITY,2010,657
North University,DIVINDX,2010,53.9
North University,HISPWHT,2019,188
North University,HISPBLK,2019,2
North University,HISPAI,2019,7
North University,HISPASN,2019,2
North University,HISPPI,2019,0
North University,HISPOTH,2019,105
North University,HISPMLT,2019,18
North University,HWHITE,2010,161
North University,HBLACK,2010,2
North University,HAMERIND,2010,6
North University,HASIAN,2010,2
North University,HPACIFIC,2010,0
North University,HOTHRACE,2010,87
North University,HRACE2UP,2010,15
North University,HRACEBAS,2010,273
North University,H1RACE,2010,258
North University,HADRBASE,2010,245
North University,HAD1RACE,2010,233
North University,U18RBASE,2010,95
North University,NONHISP,2019,1710
Oak Flower,WHITE,2019,1677
Oak Flower,BLACK,2019,206
Oak Flower,AMERIND,2019,94
Oak Flower,ASIAN,2019,98
Oak Flower,PACIFIC,2019,13
Oak Flower,OTHRACE,2019,249
Oak Flower,RACE2UP,2019,141
Oak Flower,HISPPOP,2019,761
Oak Flower,MINORITY,2019,1234
Oak Flower,WHITE,2010,1654
Oak Flower,BLACK,2010,175
Oak Flower,AMERIND,2010,81
Oak Flower,ASIAN,2010,76
Oak Flower,PACIFIC,2010,11
Oak Flower,OTHRACE,2010,194
Oak Flower,RACE2UP,2010,115
Oak Flower,HISPPOP,2010,604
Oak Flower,MINORITY,2010,998
Oak Flower,DIVINDX,2010,67.9
Oak Flower,HISPWHT,2019,433
Oak Flower,HISPBLK,2019,16
Oak Flower,HISPAI,2019,20
Oak Flower,HISPASN,2019,0
Oak Flower,HISPPI,2019,0
Oak Flower,HISPOTH,2019,242
Oak Flower,HISPMLT,2019,50
Oak Flower,HWHITE,2010,347
Oak Flower,HBLACK,2010,13
Oak Flower,HAMERIND,2010,16
Oak Flower,HASIAN,2010,0
Oak Flower,HPACIFIC,2010,0
Oak Flower,HOTHRACE,2010,187
Oak Flower,HRACE2UP,2010,41
Oak Flower,HRACEBAS,2010,604
Oak Flower,H1RACE,2010,563
Oak Flower,HADRBASE,2010,424
Oak Flower,HAD1RACE,2010,407
Oak Flower,U18RBASE,2010,419
Oak Flower,NONHISP,2019,1717
Old Fort Lowell,WHITE,2019,1806
Old Fort Lowell,BLACK,2019,74
Old Fort Lowell,AMERIND,2019,22
Old Fort Lowell,ASIAN,2019,123
Old Fort Lowell,PACIFIC,2019,1
Old Fort Lowell,OTHRACE,2019,137
Old Fort Lowell,RACE2UP,2019,77
Old Fort Lowell,HISPPOP,2019,452
Old Fort Lowell,MINORITY,2019,732
Old Fort Lowell,WHITE,2010,1876
Old Fort Lowell,BLACK,2010,64
Old Fort Lowell,AMERIND,2010,21
Old Fort Lowell,ASIAN,2010,99
Old Fort Lowell,PACIFIC,2010,1
Old Fort Lowell,OTHRACE,2010,113
Old Fort Lowell,RACE2UP,2010,64
Old Fort Lowell,HISPPOP,2010,372
Old Fort Lowell,MINORITY,2010,607
Old Fort Lowell,DIVINDX,2010,49
Old Fort Lowell,HISPWHT,2019,297
Old Fort Lowell,HISPBLK,2019,6
Old Fort Lowell,HISPAI,2019,3
Old Fort Lowell,HISPASN,2019,1
Old Fort Lowell,HISPPI,2019,0
Old Fort Lowell,HISPOTH,2019,124
Old Fort Lowell,HISPMLT,2019,21
Old Fort Lowell,HWHITE,2010,246
Old Fort Lowell,HBLACK,2010,5
Old Fort Lowell,HAMERIND,2010,3
Old Fort Lowell,HASIAN,2010,1
Old Fort Lowell,HPACIFIC,2010,0
Old Fort Lowell,HOTHRACE,2010,100
Old Fort Lowell,HRACE2UP,2010,18
Old Fort Lowell,HRACEBAS,2010,373
Old Fort Lowell,H1RACE,2010,354
Old Fort Lowell,HADRBASE,2010,276
Old Fort Lowell,HAD1RACE,2010,264
Old Fort Lowell,U18RBASE,2010,323
Old Fort Lowell,NONHISP,2019,1788
Palo Verde,WHITE,2019,3965
Palo Verde,BLACK,2019,335
Palo Verde,AMERIND,2019,192
Palo Verde,ASIAN,2019,252
Palo Verde,PACIFIC,2019,45
Palo Verde,OTHRACE,2019,542
Palo Verde,RACE2UP,2019,271
Palo Verde,HISPPOP,2019,1490
Palo Verde,MINORITY,2019,2384
Palo Verde,WHITE,2010,4129
Palo Verde,BLACK,2010,299
Palo Verde,AMERIND,2010,168
Palo Verde,ASIAN,2010,201
Palo Verde,PACIFIC,2010,39
Palo Verde,OTHRACE,2010,442
Palo Verde,RACE2UP,2010,230
Palo Verde,HISPPOP,2010,1239
Palo Verde,MINORITY,2010,2008
Palo Verde,DIVINDX,2010,63.1
Palo Verde,HISPWHT,2019,748
Palo Verde,HISPBLK,2019,33
Palo Verde,HISPAI,2019,65
Palo Verde,HISPASN,2019,3
Palo Verde,HISPPI,2019,4
Palo Verde,HISPOTH,2019,535
Palo Verde,HISPMLT,2019,102
Palo Verde,HWHITE,2010,629
Palo Verde,HBLACK,2010,28
Palo Verde,HAMERIND,2010,55
Palo Verde,HASIAN,2010,3
Palo Verde,HPACIFIC,2010,3
Palo Verde,HOTHRACE,2010,434
Palo Verde,HRACE2UP,2010,88
Palo Verde,HRACEBAS,2010,1240
Palo Verde,H1RACE,2010,1152
Palo Verde,HADRBASE,2010,852
Palo Verde,HAD1RACE,2010,807
Palo Verde,U18RBASE,2010,1044
Palo Verde,NONHISP,2019,4112
Panorama Estates,WHITE,2019,67
Panorama Estates,BLACK,2019,1
Panorama Estates,AMERIND,2019,3
Panorama Estates,ASIAN,2019,2
Panorama Estates,PACIFIC,2019,0
Panorama Estates,OTHRACE,2019,21
Panorama Estates,RACE2UP,2019,4
Panorama Estates,HISPPOP,2019,63
Panorama Estates,MINORITY,2019,70
Panorama Estates,WHITE,2010,69
Panorama Estates,BLACK,2010,1
Panorama Estates,AMERIND,2010,3
Panorama Estates,ASIAN,2010,1
Panorama Estates,PACIFIC,2010,0
Panorama Estates,OTHRACE,2010,19
Panorama Estates,RACE2UP,2010,4
Panorama Estates,HISPPOP,2010,57
Panorama Estates,MINORITY,2010,64
Panorama Estates,DIVINDX,2010,74.5
Panorama Estates,HISPWHT,2019,38
Panorama Estates,HISPBLK,2019,0
Panorama Estates,HISPAI,2019,1
Panorama Estates,HISPASN,2019,0
Panorama Estates,HISPPI,2019,0
Panorama Estates,HISPOTH,2019,21
Panorama Estates,HISPMLT,2019,3
Panorama Estates,HWHITE,2010,35
Panorama Estates,HBLACK,2010,0
Panorama Estates,HAMERIND,2010,1
Panorama Estates,HASIAN,2010,0
Panorama Estates,HPACIFIC,2010,0
Panorama Estates,HOTHRACE,2010,18
Panorama Estates,HRACE2UP,2010,2
Panorama Estates,HRACEBAS,2010,56
Panorama Estates,H1RACE,2010,55
Panorama Estates,HADRBASE,2010,44
Panorama Estates,HAD1RACE,2010,42
Panorama Estates,U18RBASE,2010,17
Panorama Estates,NONHISP,2019,35
Westside Development,WHITE,2019,2842
Westside Development,BLACK,2019,184
Westside Development,AMERIND,2019,197
Westside Development,ASIAN,2019,61
Westside Development,PACIFIC,2019,11
Westside Development,OTHRACE,2019,1283
Westside Development,RACE2UP,2019,220
Westside Development,HISPPOP,2019,3231
Westside Development,MINORITY,2019,3620
Westside Development,WHITE,2010,2871
Westside Development,BLACK,2010,177
Westside Development,AMERIND,2010,189
Westside Development,ASIAN,2010,54
Westside Development,PACIFIC,2010,11
Westside Development,OTHRACE,2010,1133
Westside Development,RACE2UP,2010,202
Westside Development,HISPPOP,2010,2895
Westside Development,MINORITY,2010,3269
Westside Development,DIVINDX,2010,79.5
Westside Development,HISPWHT,2019,1664
Westside Development,HISPBLK,2019,25
Westside Development,HISPAI,2019,75
Westside Development,HISPASN,2019,18
Westside Development,HISPPI,2019,1
Westside Development,HISPOTH,2019,1275
Westside Development,HISPMLT,2019,173
Westside Development,HWHITE,2010,1503
Westside Development,HBLACK,2010,22
Westside Development,HAMERIND,2010,69
Westside Development,HASIAN,2010,17
Westside Development,HPACIFIC,2010,1
Westside Development,HOTHRACE,2010,1124
Westside Development,HRACE2UP,2010,159
Westside Development,HRACEBAS,2010,2895
Westside Development,H1RACE,2010,2736
Westside Development,HADRBASE,2010,1978
Westside Development,HAD1RACE,2010,1887
Westside Development,U18RBASE,2010,1170
Westside Development,NONHISP,2019,1568
Parkway Terrace,WHITE,2019,119
Parkway Terrace,BLACK,2019,13
Parkway Terrace,AMERIND,2019,8
Parkway Terrace,ASIAN,2019,3
Parkway Terrace,PACIFIC,2019,3
Parkway Terrace,OTHRACE,2019,57
Parkway Terrace,RACE2UP,2019,15
Parkway Terrace,HISPPOP,2019,152
Parkway Terrace,MINORITY,2019,181
Parkway Terrace,WHITE,2010,121
Parkway Terrace,BLACK,2010,13
Parkway Terrace,AMERIND,2010,8
Parkway Terrace,ASIAN,2010,3
Parkway Terrace,PACIFIC,2010,3
Parkway Terrace,OTHRACE,2010,52
Parkway Terrace,RACE2UP,2010,14
